model_name,config_str,input_size,d_out1,d_out2,d_out3,prec,model_file
dense_48_48_72_40_12b,48_48_72_40,48,48,72,40,12,pregen_3layer_models/dense_48_48_72_40_12b.h5
dense_48_48_72_48_12b,48_48_72_48,48,48,72,48,12,pregen_3layer_models/dense_48_48_72_48_12b.h5
dense_48_48_72_56_12b,48_48_72_56,48,48,72,56,12,pregen_3layer_models/dense_48_48_72_56_12b.h5
dense_48_48_72_64_12b,48_48_72_64,48,48,72,64,12,pregen_3layer_models/dense_48_48_72_64_12b.h5
dense_48_48_72_72_12b,48_48_72_72,48,48,72,72,12,pregen_3layer_models/dense_48_48_72_72_12b.h5
dense_48_48_72_80_12b,48_48_72_80,48,48,72,80,12,pregen_3layer_models/dense_48_48_72_80_12b.h5
dense_48_48_72_88_12b,48_48_72_88,48,48,72,88,12,pregen_3layer_models/dense_48_48_72_88_12b.h5
dense_48_48_72_96_12b,48_48_72_96,48,48,72,96,12,pregen_3layer_models/dense_48_48_72_96_12b.h5
dense_48_48_72_104_12b,48_48_72_104,48,48,72,104,12,pregen_3layer_models/dense_48_48_72_104_12b.h5
dense_48_48_72_112_12b,48_48_72_112,48,48,72,112,12,pregen_3layer_models/dense_48_48_72_112_12b.h5
dense_48_48_72_120_12b,48_48_72_120,48,48,72,120,12,pregen_3layer_models/dense_48_48_72_120_12b.h5
dense_48_48_72_128_12b,48_48_72_128,48,48,72,128,12,pregen_3layer_models/dense_48_48_72_128_12b.h5
dense_48_48_80_8_12b,48_48_80_8,48,48,80,8,12,pregen_3layer_models/dense_48_48_80_8_12b.h5
dense_48_48_80_16_12b,48_48_80_16,48,48,80,16,12,pregen_3layer_models/dense_48_48_80_16_12b.h5
dense_48_48_80_24_12b,48_48_80_24,48,48,80,24,12,pregen_3layer_models/dense_48_48_80_24_12b.h5
dense_48_48_80_32_12b,48_48_80_32,48,48,80,32,12,pregen_3layer_models/dense_48_48_80_32_12b.h5
dense_48_48_80_40_12b,48_48_80_40,48,48,80,40,12,pregen_3layer_models/dense_48_48_80_40_12b.h5
dense_48_48_80_48_12b,48_48_80_48,48,48,80,48,12,pregen_3layer_models/dense_48_48_80_48_12b.h5
dense_48_48_80_56_12b,48_48_80_56,48,48,80,56,12,pregen_3layer_models/dense_48_48_80_56_12b.h5
dense_48_48_80_64_12b,48_48_80_64,48,48,80,64,12,pregen_3layer_models/dense_48_48_80_64_12b.h5
dense_48_48_80_72_12b,48_48_80_72,48,48,80,72,12,pregen_3layer_models/dense_48_48_80_72_12b.h5
dense_48_48_80_80_12b,48_48_80_80,48,48,80,80,12,pregen_3layer_models/dense_48_48_80_80_12b.h5
dense_48_48_80_88_12b,48_48_80_88,48,48,80,88,12,pregen_3layer_models/dense_48_48_80_88_12b.h5
dense_48_48_80_96_12b,48_48_80_96,48,48,80,96,12,pregen_3layer_models/dense_48_48_80_96_12b.h5
dense_48_48_80_104_12b,48_48_80_104,48,48,80,104,12,pregen_3layer_models/dense_48_48_80_104_12b.h5
dense_48_48_80_112_12b,48_48_80_112,48,48,80,112,12,pregen_3layer_models/dense_48_48_80_112_12b.h5
dense_48_48_80_120_12b,48_48_80_120,48,48,80,120,12,pregen_3layer_models/dense_48_48_80_120_12b.h5
dense_48_48_80_128_12b,48_48_80_128,48,48,80,128,12,pregen_3layer_models/dense_48_48_80_128_12b.h5
dense_48_48_88_8_12b,48_48_88_8,48,48,88,8,12,pregen_3layer_models/dense_48_48_88_8_12b.h5
dense_48_48_88_16_12b,48_48_88_16,48,48,88,16,12,pregen_3layer_models/dense_48_48_88_16_12b.h5
dense_48_48_88_24_12b,48_48_88_24,48,48,88,24,12,pregen_3layer_models/dense_48_48_88_24_12b.h5
dense_48_48_88_32_12b,48_48_88_32,48,48,88,32,12,pregen_3layer_models/dense_48_48_88_32_12b.h5
dense_48_48_88_40_12b,48_48_88_40,48,48,88,40,12,pregen_3layer_models/dense_48_48_88_40_12b.h5
dense_48_48_88_48_12b,48_48_88_48,48,48,88,48,12,pregen_3layer_models/dense_48_48_88_48_12b.h5
dense_48_48_88_56_12b,48_48_88_56,48,48,88,56,12,pregen_3layer_models/dense_48_48_88_56_12b.h5
dense_48_48_88_64_12b,48_48_88_64,48,48,88,64,12,pregen_3layer_models/dense_48_48_88_64_12b.h5
dense_48_48_88_72_12b,48_48_88_72,48,48,88,72,12,pregen_3layer_models/dense_48_48_88_72_12b.h5
dense_48_48_88_80_12b,48_48_88_80,48,48,88,80,12,pregen_3layer_models/dense_48_48_88_80_12b.h5
dense_48_48_88_88_12b,48_48_88_88,48,48,88,88,12,pregen_3layer_models/dense_48_48_88_88_12b.h5
dense_48_48_88_96_12b,48_48_88_96,48,48,88,96,12,pregen_3layer_models/dense_48_48_88_96_12b.h5
dense_48_48_88_104_12b,48_48_88_104,48,48,88,104,12,pregen_3layer_models/dense_48_48_88_104_12b.h5
dense_48_48_88_112_12b,48_48_88_112,48,48,88,112,12,pregen_3layer_models/dense_48_48_88_112_12b.h5
dense_48_48_88_120_12b,48_48_88_120,48,48,88,120,12,pregen_3layer_models/dense_48_48_88_120_12b.h5
dense_48_48_88_128_12b,48_48_88_128,48,48,88,128,12,pregen_3layer_models/dense_48_48_88_128_12b.h5
dense_48_48_96_8_12b,48_48_96_8,48,48,96,8,12,pregen_3layer_models/dense_48_48_96_8_12b.h5
dense_48_48_96_16_12b,48_48_96_16,48,48,96,16,12,pregen_3layer_models/dense_48_48_96_16_12b.h5
dense_48_48_96_24_12b,48_48_96_24,48,48,96,24,12,pregen_3layer_models/dense_48_48_96_24_12b.h5
dense_48_48_96_32_12b,48_48_96_32,48,48,96,32,12,pregen_3layer_models/dense_48_48_96_32_12b.h5
dense_48_48_96_40_12b,48_48_96_40,48,48,96,40,12,pregen_3layer_models/dense_48_48_96_40_12b.h5
dense_48_48_96_48_12b,48_48_96_48,48,48,96,48,12,pregen_3layer_models/dense_48_48_96_48_12b.h5
dense_48_48_96_56_12b,48_48_96_56,48,48,96,56,12,pregen_3layer_models/dense_48_48_96_56_12b.h5
dense_48_48_96_64_12b,48_48_96_64,48,48,96,64,12,pregen_3layer_models/dense_48_48_96_64_12b.h5
dense_48_48_96_72_12b,48_48_96_72,48,48,96,72,12,pregen_3layer_models/dense_48_48_96_72_12b.h5
dense_48_48_96_80_12b,48_48_96_80,48,48,96,80,12,pregen_3layer_models/dense_48_48_96_80_12b.h5
dense_48_48_96_88_12b,48_48_96_88,48,48,96,88,12,pregen_3layer_models/dense_48_48_96_88_12b.h5
dense_48_48_96_96_12b,48_48_96_96,48,48,96,96,12,pregen_3layer_models/dense_48_48_96_96_12b.h5
dense_48_48_96_104_12b,48_48_96_104,48,48,96,104,12,pregen_3layer_models/dense_48_48_96_104_12b.h5
dense_48_48_96_112_12b,48_48_96_112,48,48,96,112,12,pregen_3layer_models/dense_48_48_96_112_12b.h5
dense_48_48_96_120_12b,48_48_96_120,48,48,96,120,12,pregen_3layer_models/dense_48_48_96_120_12b.h5
dense_48_48_96_128_12b,48_48_96_128,48,48,96,128,12,pregen_3layer_models/dense_48_48_96_128_12b.h5
dense_48_48_104_8_12b,48_48_104_8,48,48,104,8,12,pregen_3layer_models/dense_48_48_104_8_12b.h5
dense_48_48_104_16_12b,48_48_104_16,48,48,104,16,12,pregen_3layer_models/dense_48_48_104_16_12b.h5
dense_48_48_104_24_12b,48_48_104_24,48,48,104,24,12,pregen_3layer_models/dense_48_48_104_24_12b.h5
dense_48_48_104_32_12b,48_48_104_32,48,48,104,32,12,pregen_3layer_models/dense_48_48_104_32_12b.h5
dense_48_48_104_40_12b,48_48_104_40,48,48,104,40,12,pregen_3layer_models/dense_48_48_104_40_12b.h5
dense_48_48_104_48_12b,48_48_104_48,48,48,104,48,12,pregen_3layer_models/dense_48_48_104_48_12b.h5
dense_48_48_104_56_12b,48_48_104_56,48,48,104,56,12,pregen_3layer_models/dense_48_48_104_56_12b.h5
dense_48_48_104_64_12b,48_48_104_64,48,48,104,64,12,pregen_3layer_models/dense_48_48_104_64_12b.h5
dense_48_48_104_72_12b,48_48_104_72,48,48,104,72,12,pregen_3layer_models/dense_48_48_104_72_12b.h5
dense_48_48_104_80_12b,48_48_104_80,48,48,104,80,12,pregen_3layer_models/dense_48_48_104_80_12b.h5
dense_48_48_104_88_12b,48_48_104_88,48,48,104,88,12,pregen_3layer_models/dense_48_48_104_88_12b.h5
dense_48_48_104_96_12b,48_48_104_96,48,48,104,96,12,pregen_3layer_models/dense_48_48_104_96_12b.h5
dense_48_48_104_104_12b,48_48_104_104,48,48,104,104,12,pregen_3layer_models/dense_48_48_104_104_12b.h5
dense_48_48_104_112_12b,48_48_104_112,48,48,104,112,12,pregen_3layer_models/dense_48_48_104_112_12b.h5
dense_48_48_104_120_12b,48_48_104_120,48,48,104,120,12,pregen_3layer_models/dense_48_48_104_120_12b.h5
dense_48_48_104_128_12b,48_48_104_128,48,48,104,128,12,pregen_3layer_models/dense_48_48_104_128_12b.h5
dense_48_48_112_8_12b,48_48_112_8,48,48,112,8,12,pregen_3layer_models/dense_48_48_112_8_12b.h5
dense_48_48_112_16_12b,48_48_112_16,48,48,112,16,12,pregen_3layer_models/dense_48_48_112_16_12b.h5
dense_48_48_112_24_12b,48_48_112_24,48,48,112,24,12,pregen_3layer_models/dense_48_48_112_24_12b.h5
dense_48_48_112_32_12b,48_48_112_32,48,48,112,32,12,pregen_3layer_models/dense_48_48_112_32_12b.h5
dense_48_48_112_40_12b,48_48_112_40,48,48,112,40,12,pregen_3layer_models/dense_48_48_112_40_12b.h5
dense_48_48_112_48_12b,48_48_112_48,48,48,112,48,12,pregen_3layer_models/dense_48_48_112_48_12b.h5
dense_48_48_112_56_12b,48_48_112_56,48,48,112,56,12,pregen_3layer_models/dense_48_48_112_56_12b.h5
dense_48_48_112_64_12b,48_48_112_64,48,48,112,64,12,pregen_3layer_models/dense_48_48_112_64_12b.h5
dense_48_48_112_72_12b,48_48_112_72,48,48,112,72,12,pregen_3layer_models/dense_48_48_112_72_12b.h5
dense_48_48_112_80_12b,48_48_112_80,48,48,112,80,12,pregen_3layer_models/dense_48_48_112_80_12b.h5
dense_48_48_112_88_12b,48_48_112_88,48,48,112,88,12,pregen_3layer_models/dense_48_48_112_88_12b.h5
dense_48_48_112_96_12b,48_48_112_96,48,48,112,96,12,pregen_3layer_models/dense_48_48_112_96_12b.h5
dense_48_48_112_104_12b,48_48_112_104,48,48,112,104,12,pregen_3layer_models/dense_48_48_112_104_12b.h5
dense_48_48_112_112_12b,48_48_112_112,48,48,112,112,12,pregen_3layer_models/dense_48_48_112_112_12b.h5
dense_48_48_112_120_12b,48_48_112_120,48,48,112,120,12,pregen_3layer_models/dense_48_48_112_120_12b.h5
dense_48_48_112_128_12b,48_48_112_128,48,48,112,128,12,pregen_3layer_models/dense_48_48_112_128_12b.h5
dense_48_48_120_8_12b,48_48_120_8,48,48,120,8,12,pregen_3layer_models/dense_48_48_120_8_12b.h5
dense_48_48_120_16_12b,48_48_120_16,48,48,120,16,12,pregen_3layer_models/dense_48_48_120_16_12b.h5
dense_48_48_120_24_12b,48_48_120_24,48,48,120,24,12,pregen_3layer_models/dense_48_48_120_24_12b.h5
dense_48_48_120_32_12b,48_48_120_32,48,48,120,32,12,pregen_3layer_models/dense_48_48_120_32_12b.h5
dense_48_48_120_40_12b,48_48_120_40,48,48,120,40,12,pregen_3layer_models/dense_48_48_120_40_12b.h5
dense_48_48_120_48_12b,48_48_120_48,48,48,120,48,12,pregen_3layer_models/dense_48_48_120_48_12b.h5
dense_48_48_120_56_12b,48_48_120_56,48,48,120,56,12,pregen_3layer_models/dense_48_48_120_56_12b.h5
dense_48_48_120_64_12b,48_48_120_64,48,48,120,64,12,pregen_3layer_models/dense_48_48_120_64_12b.h5
dense_48_48_120_72_12b,48_48_120_72,48,48,120,72,12,pregen_3layer_models/dense_48_48_120_72_12b.h5
dense_48_48_120_80_12b,48_48_120_80,48,48,120,80,12,pregen_3layer_models/dense_48_48_120_80_12b.h5
dense_48_48_120_88_12b,48_48_120_88,48,48,120,88,12,pregen_3layer_models/dense_48_48_120_88_12b.h5
dense_48_48_120_96_12b,48_48_120_96,48,48,120,96,12,pregen_3layer_models/dense_48_48_120_96_12b.h5
dense_48_48_120_104_12b,48_48_120_104,48,48,120,104,12,pregen_3layer_models/dense_48_48_120_104_12b.h5
dense_48_48_120_112_12b,48_48_120_112,48,48,120,112,12,pregen_3layer_models/dense_48_48_120_112_12b.h5
dense_48_48_120_120_12b,48_48_120_120,48,48,120,120,12,pregen_3layer_models/dense_48_48_120_120_12b.h5
dense_48_48_120_128_12b,48_48_120_128,48,48,120,128,12,pregen_3layer_models/dense_48_48_120_128_12b.h5
dense_48_48_128_8_12b,48_48_128_8,48,48,128,8,12,pregen_3layer_models/dense_48_48_128_8_12b.h5
dense_48_48_128_16_12b,48_48_128_16,48,48,128,16,12,pregen_3layer_models/dense_48_48_128_16_12b.h5
dense_48_48_128_24_12b,48_48_128_24,48,48,128,24,12,pregen_3layer_models/dense_48_48_128_24_12b.h5
dense_48_48_128_32_12b,48_48_128_32,48,48,128,32,12,pregen_3layer_models/dense_48_48_128_32_12b.h5
dense_48_48_128_40_12b,48_48_128_40,48,48,128,40,12,pregen_3layer_models/dense_48_48_128_40_12b.h5
dense_48_48_128_48_12b,48_48_128_48,48,48,128,48,12,pregen_3layer_models/dense_48_48_128_48_12b.h5
dense_48_48_128_56_12b,48_48_128_56,48,48,128,56,12,pregen_3layer_models/dense_48_48_128_56_12b.h5
dense_48_48_128_64_12b,48_48_128_64,48,48,128,64,12,pregen_3layer_models/dense_48_48_128_64_12b.h5
dense_48_48_128_72_12b,48_48_128_72,48,48,128,72,12,pregen_3layer_models/dense_48_48_128_72_12b.h5
dense_48_48_128_80_12b,48_48_128_80,48,48,128,80,12,pregen_3layer_models/dense_48_48_128_80_12b.h5
dense_48_48_128_88_12b,48_48_128_88,48,48,128,88,12,pregen_3layer_models/dense_48_48_128_88_12b.h5
dense_48_48_128_96_12b,48_48_128_96,48,48,128,96,12,pregen_3layer_models/dense_48_48_128_96_12b.h5
dense_48_48_128_104_12b,48_48_128_104,48,48,128,104,12,pregen_3layer_models/dense_48_48_128_104_12b.h5
dense_48_48_128_112_12b,48_48_128_112,48,48,128,112,12,pregen_3layer_models/dense_48_48_128_112_12b.h5
dense_48_48_128_120_12b,48_48_128_120,48,48,128,120,12,pregen_3layer_models/dense_48_48_128_120_12b.h5
dense_48_48_128_128_12b,48_48_128_128,48,48,128,128,12,pregen_3layer_models/dense_48_48_128_128_12b.h5
dense_48_56_8_8_12b,48_56_8_8,48,56,8,8,12,pregen_3layer_models/dense_48_56_8_8_12b.h5
dense_48_56_8_16_12b,48_56_8_16,48,56,8,16,12,pregen_3layer_models/dense_48_56_8_16_12b.h5
dense_48_56_8_24_12b,48_56_8_24,48,56,8,24,12,pregen_3layer_models/dense_48_56_8_24_12b.h5
dense_48_56_8_32_12b,48_56_8_32,48,56,8,32,12,pregen_3layer_models/dense_48_56_8_32_12b.h5
dense_48_56_8_40_12b,48_56_8_40,48,56,8,40,12,pregen_3layer_models/dense_48_56_8_40_12b.h5
dense_48_56_8_48_12b,48_56_8_48,48,56,8,48,12,pregen_3layer_models/dense_48_56_8_48_12b.h5
dense_48_56_8_56_12b,48_56_8_56,48,56,8,56,12,pregen_3layer_models/dense_48_56_8_56_12b.h5
dense_48_56_8_64_12b,48_56_8_64,48,56,8,64,12,pregen_3layer_models/dense_48_56_8_64_12b.h5
dense_48_56_8_72_12b,48_56_8_72,48,56,8,72,12,pregen_3layer_models/dense_48_56_8_72_12b.h5
dense_48_56_8_80_12b,48_56_8_80,48,56,8,80,12,pregen_3layer_models/dense_48_56_8_80_12b.h5
dense_48_56_8_88_12b,48_56_8_88,48,56,8,88,12,pregen_3layer_models/dense_48_56_8_88_12b.h5
dense_48_56_8_96_12b,48_56_8_96,48,56,8,96,12,pregen_3layer_models/dense_48_56_8_96_12b.h5
dense_48_56_8_104_12b,48_56_8_104,48,56,8,104,12,pregen_3layer_models/dense_48_56_8_104_12b.h5
dense_48_56_8_112_12b,48_56_8_112,48,56,8,112,12,pregen_3layer_models/dense_48_56_8_112_12b.h5
dense_48_56_8_120_12b,48_56_8_120,48,56,8,120,12,pregen_3layer_models/dense_48_56_8_120_12b.h5
dense_48_56_8_128_12b,48_56_8_128,48,56,8,128,12,pregen_3layer_models/dense_48_56_8_128_12b.h5
dense_48_56_16_8_12b,48_56_16_8,48,56,16,8,12,pregen_3layer_models/dense_48_56_16_8_12b.h5
dense_48_56_16_16_12b,48_56_16_16,48,56,16,16,12,pregen_3layer_models/dense_48_56_16_16_12b.h5
dense_48_56_16_24_12b,48_56_16_24,48,56,16,24,12,pregen_3layer_models/dense_48_56_16_24_12b.h5
dense_48_56_16_32_12b,48_56_16_32,48,56,16,32,12,pregen_3layer_models/dense_48_56_16_32_12b.h5
dense_48_56_16_40_12b,48_56_16_40,48,56,16,40,12,pregen_3layer_models/dense_48_56_16_40_12b.h5
dense_48_56_16_48_12b,48_56_16_48,48,56,16,48,12,pregen_3layer_models/dense_48_56_16_48_12b.h5
dense_48_56_16_56_12b,48_56_16_56,48,56,16,56,12,pregen_3layer_models/dense_48_56_16_56_12b.h5
dense_48_56_16_64_12b,48_56_16_64,48,56,16,64,12,pregen_3layer_models/dense_48_56_16_64_12b.h5
dense_48_56_16_72_12b,48_56_16_72,48,56,16,72,12,pregen_3layer_models/dense_48_56_16_72_12b.h5
dense_48_56_16_80_12b,48_56_16_80,48,56,16,80,12,pregen_3layer_models/dense_48_56_16_80_12b.h5
dense_48_56_16_88_12b,48_56_16_88,48,56,16,88,12,pregen_3layer_models/dense_48_56_16_88_12b.h5
dense_48_56_16_96_12b,48_56_16_96,48,56,16,96,12,pregen_3layer_models/dense_48_56_16_96_12b.h5
dense_48_56_16_104_12b,48_56_16_104,48,56,16,104,12,pregen_3layer_models/dense_48_56_16_104_12b.h5
dense_48_56_16_112_12b,48_56_16_112,48,56,16,112,12,pregen_3layer_models/dense_48_56_16_112_12b.h5
dense_48_56_16_120_12b,48_56_16_120,48,56,16,120,12,pregen_3layer_models/dense_48_56_16_120_12b.h5
dense_48_56_16_128_12b,48_56_16_128,48,56,16,128,12,pregen_3layer_models/dense_48_56_16_128_12b.h5
dense_48_56_24_8_12b,48_56_24_8,48,56,24,8,12,pregen_3layer_models/dense_48_56_24_8_12b.h5
dense_48_56_24_16_12b,48_56_24_16,48,56,24,16,12,pregen_3layer_models/dense_48_56_24_16_12b.h5
dense_48_56_24_24_12b,48_56_24_24,48,56,24,24,12,pregen_3layer_models/dense_48_56_24_24_12b.h5
dense_48_56_24_32_12b,48_56_24_32,48,56,24,32,12,pregen_3layer_models/dense_48_56_24_32_12b.h5
dense_48_56_24_40_12b,48_56_24_40,48,56,24,40,12,pregen_3layer_models/dense_48_56_24_40_12b.h5
dense_48_56_24_48_12b,48_56_24_48,48,56,24,48,12,pregen_3layer_models/dense_48_56_24_48_12b.h5
dense_48_56_24_56_12b,48_56_24_56,48,56,24,56,12,pregen_3layer_models/dense_48_56_24_56_12b.h5
dense_48_56_24_64_12b,48_56_24_64,48,56,24,64,12,pregen_3layer_models/dense_48_56_24_64_12b.h5
dense_48_56_24_72_12b,48_56_24_72,48,56,24,72,12,pregen_3layer_models/dense_48_56_24_72_12b.h5
dense_48_56_24_80_12b,48_56_24_80,48,56,24,80,12,pregen_3layer_models/dense_48_56_24_80_12b.h5
dense_48_56_24_88_12b,48_56_24_88,48,56,24,88,12,pregen_3layer_models/dense_48_56_24_88_12b.h5
dense_48_56_24_96_12b,48_56_24_96,48,56,24,96,12,pregen_3layer_models/dense_48_56_24_96_12b.h5
dense_48_56_24_104_12b,48_56_24_104,48,56,24,104,12,pregen_3layer_models/dense_48_56_24_104_12b.h5
dense_48_56_24_112_12b,48_56_24_112,48,56,24,112,12,pregen_3layer_models/dense_48_56_24_112_12b.h5
dense_48_56_24_120_12b,48_56_24_120,48,56,24,120,12,pregen_3layer_models/dense_48_56_24_120_12b.h5
dense_48_56_24_128_12b,48_56_24_128,48,56,24,128,12,pregen_3layer_models/dense_48_56_24_128_12b.h5
dense_48_56_32_8_12b,48_56_32_8,48,56,32,8,12,pregen_3layer_models/dense_48_56_32_8_12b.h5
dense_48_56_32_16_12b,48_56_32_16,48,56,32,16,12,pregen_3layer_models/dense_48_56_32_16_12b.h5
dense_48_56_32_24_12b,48_56_32_24,48,56,32,24,12,pregen_3layer_models/dense_48_56_32_24_12b.h5
dense_48_56_32_32_12b,48_56_32_32,48,56,32,32,12,pregen_3layer_models/dense_48_56_32_32_12b.h5
dense_48_56_32_40_12b,48_56_32_40,48,56,32,40,12,pregen_3layer_models/dense_48_56_32_40_12b.h5
dense_48_56_32_48_12b,48_56_32_48,48,56,32,48,12,pregen_3layer_models/dense_48_56_32_48_12b.h5
dense_48_56_32_56_12b,48_56_32_56,48,56,32,56,12,pregen_3layer_models/dense_48_56_32_56_12b.h5
dense_48_56_32_64_12b,48_56_32_64,48,56,32,64,12,pregen_3layer_models/dense_48_56_32_64_12b.h5
dense_48_56_32_72_12b,48_56_32_72,48,56,32,72,12,pregen_3layer_models/dense_48_56_32_72_12b.h5
dense_48_56_32_80_12b,48_56_32_80,48,56,32,80,12,pregen_3layer_models/dense_48_56_32_80_12b.h5
dense_48_56_32_88_12b,48_56_32_88,48,56,32,88,12,pregen_3layer_models/dense_48_56_32_88_12b.h5
dense_48_56_32_96_12b,48_56_32_96,48,56,32,96,12,pregen_3layer_models/dense_48_56_32_96_12b.h5
dense_48_56_32_104_12b,48_56_32_104,48,56,32,104,12,pregen_3layer_models/dense_48_56_32_104_12b.h5
dense_48_56_32_112_12b,48_56_32_112,48,56,32,112,12,pregen_3layer_models/dense_48_56_32_112_12b.h5
dense_48_56_32_120_12b,48_56_32_120,48,56,32,120,12,pregen_3layer_models/dense_48_56_32_120_12b.h5
dense_48_56_32_128_12b,48_56_32_128,48,56,32,128,12,pregen_3layer_models/dense_48_56_32_128_12b.h5
dense_48_56_40_8_12b,48_56_40_8,48,56,40,8,12,pregen_3layer_models/dense_48_56_40_8_12b.h5
dense_48_56_40_16_12b,48_56_40_16,48,56,40,16,12,pregen_3layer_models/dense_48_56_40_16_12b.h5
dense_48_56_40_24_12b,48_56_40_24,48,56,40,24,12,pregen_3layer_models/dense_48_56_40_24_12b.h5
dense_48_56_40_32_12b,48_56_40_32,48,56,40,32,12,pregen_3layer_models/dense_48_56_40_32_12b.h5
dense_48_56_40_40_12b,48_56_40_40,48,56,40,40,12,pregen_3layer_models/dense_48_56_40_40_12b.h5
dense_48_56_40_48_12b,48_56_40_48,48,56,40,48,12,pregen_3layer_models/dense_48_56_40_48_12b.h5
dense_48_56_40_56_12b,48_56_40_56,48,56,40,56,12,pregen_3layer_models/dense_48_56_40_56_12b.h5
dense_48_56_40_64_12b,48_56_40_64,48,56,40,64,12,pregen_3layer_models/dense_48_56_40_64_12b.h5
dense_48_56_40_72_12b,48_56_40_72,48,56,40,72,12,pregen_3layer_models/dense_48_56_40_72_12b.h5
dense_48_56_40_80_12b,48_56_40_80,48,56,40,80,12,pregen_3layer_models/dense_48_56_40_80_12b.h5
dense_48_56_40_88_12b,48_56_40_88,48,56,40,88,12,pregen_3layer_models/dense_48_56_40_88_12b.h5
dense_48_56_40_96_12b,48_56_40_96,48,56,40,96,12,pregen_3layer_models/dense_48_56_40_96_12b.h5
dense_48_56_40_104_12b,48_56_40_104,48,56,40,104,12,pregen_3layer_models/dense_48_56_40_104_12b.h5
dense_48_56_40_112_12b,48_56_40_112,48,56,40,112,12,pregen_3layer_models/dense_48_56_40_112_12b.h5
dense_48_56_40_120_12b,48_56_40_120,48,56,40,120,12,pregen_3layer_models/dense_48_56_40_120_12b.h5
dense_48_56_40_128_12b,48_56_40_128,48,56,40,128,12,pregen_3layer_models/dense_48_56_40_128_12b.h5
dense_48_56_48_8_12b,48_56_48_8,48,56,48,8,12,pregen_3layer_models/dense_48_56_48_8_12b.h5
dense_48_56_48_16_12b,48_56_48_16,48,56,48,16,12,pregen_3layer_models/dense_48_56_48_16_12b.h5
dense_48_56_48_24_12b,48_56_48_24,48,56,48,24,12,pregen_3layer_models/dense_48_56_48_24_12b.h5
dense_48_56_48_32_12b,48_56_48_32,48,56,48,32,12,pregen_3layer_models/dense_48_56_48_32_12b.h5
dense_48_56_48_40_12b,48_56_48_40,48,56,48,40,12,pregen_3layer_models/dense_48_56_48_40_12b.h5
dense_48_56_48_48_12b,48_56_48_48,48,56,48,48,12,pregen_3layer_models/dense_48_56_48_48_12b.h5
dense_48_56_48_56_12b,48_56_48_56,48,56,48,56,12,pregen_3layer_models/dense_48_56_48_56_12b.h5
dense_48_56_48_64_12b,48_56_48_64,48,56,48,64,12,pregen_3layer_models/dense_48_56_48_64_12b.h5
dense_48_56_48_72_12b,48_56_48_72,48,56,48,72,12,pregen_3layer_models/dense_48_56_48_72_12b.h5
dense_48_56_48_80_12b,48_56_48_80,48,56,48,80,12,pregen_3layer_models/dense_48_56_48_80_12b.h5
dense_48_56_48_88_12b,48_56_48_88,48,56,48,88,12,pregen_3layer_models/dense_48_56_48_88_12b.h5
dense_48_56_48_96_12b,48_56_48_96,48,56,48,96,12,pregen_3layer_models/dense_48_56_48_96_12b.h5
dense_48_56_48_104_12b,48_56_48_104,48,56,48,104,12,pregen_3layer_models/dense_48_56_48_104_12b.h5
dense_48_56_48_112_12b,48_56_48_112,48,56,48,112,12,pregen_3layer_models/dense_48_56_48_112_12b.h5
dense_48_56_48_120_12b,48_56_48_120,48,56,48,120,12,pregen_3layer_models/dense_48_56_48_120_12b.h5
dense_48_56_48_128_12b,48_56_48_128,48,56,48,128,12,pregen_3layer_models/dense_48_56_48_128_12b.h5
dense_48_56_56_8_12b,48_56_56_8,48,56,56,8,12,pregen_3layer_models/dense_48_56_56_8_12b.h5
dense_48_56_56_16_12b,48_56_56_16,48,56,56,16,12,pregen_3layer_models/dense_48_56_56_16_12b.h5
dense_48_56_56_24_12b,48_56_56_24,48,56,56,24,12,pregen_3layer_models/dense_48_56_56_24_12b.h5
dense_48_56_56_32_12b,48_56_56_32,48,56,56,32,12,pregen_3layer_models/dense_48_56_56_32_12b.h5
dense_48_56_56_40_12b,48_56_56_40,48,56,56,40,12,pregen_3layer_models/dense_48_56_56_40_12b.h5
dense_48_56_56_48_12b,48_56_56_48,48,56,56,48,12,pregen_3layer_models/dense_48_56_56_48_12b.h5
dense_48_56_56_56_12b,48_56_56_56,48,56,56,56,12,pregen_3layer_models/dense_48_56_56_56_12b.h5
dense_48_56_56_64_12b,48_56_56_64,48,56,56,64,12,pregen_3layer_models/dense_48_56_56_64_12b.h5
dense_48_56_56_72_12b,48_56_56_72,48,56,56,72,12,pregen_3layer_models/dense_48_56_56_72_12b.h5
dense_48_56_56_80_12b,48_56_56_80,48,56,56,80,12,pregen_3layer_models/dense_48_56_56_80_12b.h5
dense_48_56_56_88_12b,48_56_56_88,48,56,56,88,12,pregen_3layer_models/dense_48_56_56_88_12b.h5
dense_48_56_56_96_12b,48_56_56_96,48,56,56,96,12,pregen_3layer_models/dense_48_56_56_96_12b.h5
dense_48_56_56_104_12b,48_56_56_104,48,56,56,104,12,pregen_3layer_models/dense_48_56_56_104_12b.h5
dense_48_56_56_112_12b,48_56_56_112,48,56,56,112,12,pregen_3layer_models/dense_48_56_56_112_12b.h5
dense_48_56_56_120_12b,48_56_56_120,48,56,56,120,12,pregen_3layer_models/dense_48_56_56_120_12b.h5
dense_48_56_56_128_12b,48_56_56_128,48,56,56,128,12,pregen_3layer_models/dense_48_56_56_128_12b.h5
